Log_ID,Customer_ID,Channel_Name,Program_Genre,Device_Type,Network_Type,View_Duration_Mins,Stream_Quality,Video_Resolution,Buffering_Events,Start_Time,End_Time,Timestamp,Content_Type,Playback_Speed,Subtitles_Enabled,Closed_Captions_Enabled,DVR_Playback,Skip_Ads,User_Rating,Autoplay_Triggered
6495,5215,Showtime,Animation,Tablet,Guest WiFi,222,SD,1080P,2.0,2025-10-02 06:39:39.452582,2025-11-10 02:41:39.452582,2025-07-22 17:11:39.452582,Live,1x,False,True,True,True,3.0,True
6496,10521,Cbs,Sports,Smart Tv,Home WiFi,236,4K,1080P,13.0,2025-08-08 11:05:39.452582,2025-08-06 18:40:39.452582,2026-02-05 05:09:39.452582,Live,0.5x,False,True,True,False,3.0,True
6497,12646,Cnn,Series,Mobile App,Mobile Network,138,4K,1080P,2.0,2025-03-18 17:00:39.452582,2025-07-03 04:48:39.452582,2025-08-30 16:28:39.452582,Recorded,2x,True,False,True,True,4.0,False
6498,9255,Showtime,Movie,Smart Tv,Mobile Network,154,HD,2160P,10.0,2025-04-10 08:54:39.452582,2025-06-19 15:43:39.452582,2025-12-03 09:19:39.452582,Recorded,2x,False,False,False,False,3.0,True
6499,6536,Discovery Channel,Talk Show,Laptop,Cellular,87,4K,720P,6.0,2026-02-08 01:59:39.452582,2025-09-10 16:25:39.452582,2025-06-21 08:37:39.452582,On-Demand,2x,True,True,False,True,1.0,True
6500,12934,Espn,Movie,Tablet,Guest WiFi,77,4K,1080P,2.0,2025-12-10 03:51:39.452582,2025-06-02 23:16:39.452582,2026-01-31 10:34:39.452582,On-Demand,1x,True,False,True,True,1.0,False
6501,7149,Nbc,Thriller,Laptop,Guest WiFi,146,HD,480P,6.0,2026-02-19 07:21:39.452582,2025-10-15 10:09:39.452582,2025-08-08 11:53:39.452582,Recorded,1x,True,True,False,False,4.0,False
6502,11011,Disney+,Documentary,Set-Top Box,Cellular,212,HD,480P,13.0,2025-04-27 17:50:39.452582,2025-05-15 07:56:39.452582,2025-10-12 17:45:39.452582,Live,1.5x,True,True,True,False,4.0,False
6503,1420,Fox News,Talk Show,Set-Top Box,Home WiFi,233,HD,2160P,6.0,2025-12-01 08:20:39.452582,2025-11-25 05:00:39.452582,2025-06-07 02:17:39.452582,On-Demand,1.5x,False,False,True,True,5.0,True
6504,12352,Cbs,News,Smart Tv,Cellular,7,HD,720P,0.0,2025-12-14 04:19:39.452582,2025-06-07 22:18:39.452582,2026-03-11 02:38:39.452582,Live,1.5x,True,True,True,False,1.0,False
6505,10252,Showtime,Thriller,Mobile App,Cellular,203,4K,480P,4.0,2026-02-19 10:29:39.452582,2026-03-12 04:46:39.452582,2026-02-12 15:53:39.452582,Live,2x,False,True,True,True,2.0,True
6506,9089,Amc,News,Mobile App,Guest WiFi,192,HD,720P,3.0,2026-01-27 00:20:39.452582,2026-02-22 19:24:39.452582,2025-04-17 10:45:39.452582,On-Demand,1.5x,True,False,False,True,2.0,False
6507,2873,Discovery Channel,Series,Smart Tv,Cellular,120,4K,2160P,12.0,2026-01-05 05:58:39.452582,2026-01-12 03:39:39.452582,2025-09-23 12:39:39.452582,Recorded,1.5x,True,False,False,True,3.0,True
6508,3439,Amc,News,Smart Tv,Cellular,43,4K,1080P,10.0,2025-09-09 03:49:39.452582,2025-08-23 15:36:39.452582,2025-09-04 07:35:39.452582,Live,1x,True,False,False,False,3.0,False
6509,12044,Netflix,Drama,Tablet,Home WiFi,45,SD,480P,14.0,2025-12-23 00:44:39.452582,2025-03-29 07:28:39.452582,2025-05-02 13:25:39.452582,Recorded,2x,False,False,True,False,4.0,False
6510,7546,Cnn,Comedy,Mobile App,Home WiFi,52,4K,720P,6.0,2025-11-07 19:55:39.452582,2025-11-01 19:23:39.452582,2025-10-30 12:46:39.452582,Recorded,0.5x,False,True,False,False,1.0,False
6511,12628,Netflix,News,Smart Tv,Cellular,57,HD,2160P,13.0,2026-01-29 13:42:39.452582,2025-07-21 19:42:39.452582,2025-05-15 12:17:39.452582,On-Demand,2x,False,False,False,True,2.0,False
6512,7183,Abc,Sports,Smart Tv,Home WiFi,51,SD,2160P,15.0,2025-10-08 14:43:39.452582,2025-12-08 20:22:39.452582,2025-11-11 12:59:39.452582,Live,1x,False,True,False,False,2.0,True
6513,3636,Local Channel,Talk Show,Mobile App,Cellular,84,4K,480P,11.0,2025-06-10 17:35:39.452582,2025-03-23 11:11:39.452582,2025-05-14 18:18:39.452582,On-Demand,0.5x,True,False,True,True,1.0,True
6514,5411,Fox News,News,Smart Tv,Guest WiFi,173,SD,720P,9.0,2025-09-26 17:32:39.452582,2026-01-09 13:10:39.452582,2025-12-08 13:52:39.452582,Live,1x,True,False,False,False,1.0,True
6515,6142,Hbo,Drama,Mobile App,Guest WiFi,59,4K,2160P,7.0,2025-09-02 07:08:39.452582,2025-05-15 08:46:39.452582,2025-05-27 16:05:39.452582,Live,0.5x,True,True,True,False,3.0,False
6516,3914,Cbs,Documentary,Tablet,Mobile Network,90,SD,1080P,0.0,2025-03-21 03:11:39.452582,2025-06-16 19:28:39.452582,2026-02-14 14:12:39.452582,Recorded,1x,False,False,True,False,3.0,False
6517,8745,Espn,Documentary,Tablet,Mobile Network,77,SD,480P,15.0,2025-08-02 10:19:39.452582,2025-11-24 18:27:39.452582,2025-07-01 11:17:39.452582,Live,0.5x,False,True,True,True,3.0,False
6518,6594,Cnn,News,Mobile App,Guest WiFi,75,SD,480P,0.0,2025-07-17 16:37:39.452582,2026-01-26 16:14:39.452582,2026-01-25 00:07:39.452582,Recorded,0.5x,False,False,False,True,4.0,False
6519,5325,Disney+,Comedy,Tablet,Cellular,56,HD,1080P,4.0,2025-09-12 12:00:39.452582,2026-03-07 12:16:39.452582,2025-12-23 21:29:39.452582,On-Demand,2x,True,False,True,True,5.0,True
6520,11598,Cnn,Drama,Mobile App,Cellular,192,HD,2160P,10.0,2025-12-24 23:15:39.452582,2026-02-08 15:02:39.452582,2025-04-21 07:13:39.452582,Live,1x,False,True,True,False,3.0,False
6521,9628,Cbs,Thriller,Tablet,Mobile Network,128,SD,2160P,14.0,2026-03-08 20:17:39.452582,2025-04-01 23:19:39.452582,2025-08-12 01:05:39.452582,Recorded,2x,False,False,False,False,4.0,False
6522,10295,Disney+,Sports,Laptop,Cellular,218,SD,720P,3.0,2025-05-22 23:43:39.452582,2025-08-29 00:15:39.452582,2025-10-10 05:58:39.452582,On-Demand,1.5x,False,True,False,True,1.0,True
6523,9550,Disney+,Reality Tv,Laptop,Home WiFi,157,HD,1080P,5.0,2025-10-04 12:23:39.452582,2025-11-21 05:01:39.452582,2025-12-21 18:50:39.452582,On-Demand,1.5x,False,False,True,False,3.0,True
6524,1831,Discovery Channel,Movie,Laptop,Guest WiFi,86,SD,720P,10.0,2025-11-08 15:00:39.452582,2025-04-27 16:15:39.452582,2025-05-26 23:35:39.452582,Recorded,1x,False,True,False,False,4.0,False
6525,4574,Nbc,Comedy,Laptop,Guest WiFi,27,4K,1080P,6.0,2025-04-03 21:08:39.452582,2025-05-09 15:00:39.452582,2025-10-21 10:13:39.452582,Live,2x,False,False,True,True,2.0,True
6526,8034,Cbs,Thriller,Mobile App,Mobile Network,110,4K,720P,11.0,2025-03-28 02:53:39.452582,2025-07-23 05:03:39.452582,2026-02-08 03:14:39.452582,Live,0.5x,False,True,True,False,5.0,True
6527,5805,Hgtv,Thriller,Laptop,Guest WiFi,20,SD,1080P,12.0,2026-03-14 09:56:39.452582,2025-06-08 06:34:39.452582,2026-01-16 12:30:39.452582,On-Demand,0.5x,True,False,False,True,3.0,False
6528,11693,Abc,Reality Tv,Mobile App,Mobile Network,5,4K,1080P,10.0,2025-12-06 09:49:39.452582,2025-04-27 16:59:39.452582,2025-03-22 06:23:39.452582,On-Demand,1.5x,True,False,True,True,5.0,True
6529,11804,Disney+,Reality Tv,Mobile App,Home WiFi,199,HD,2160P,14.0,2025-04-03 05:03:39.452582,2026-02-09 11:20:39.452582,2025-06-22 09:50:39.452582,Live,1x,False,False,False,True,3.0,False
6530,5690,Cnn,Animation,Laptop,Mobile Network,144,HD,720P,10.0,2025-06-04 14:32:39.452582,2025-10-18 10:54:39.452582,2025-08-20 07:31:39.452582,On-Demand,2x,False,False,True,False,2.0,True
6531,11381,Cnn,Drama,Laptop,Cellular,215,4K,720P,6.0,2025-10-15 04:34:39.452582,2026-03-03 17:43:39.452582,2025-05-08 21:02:39.452582,Recorded,1.5x,False,False,True,False,1.0,True
6532,8580,Abc,Animation,Smart Tv,Guest WiFi,90,4K,720P,12.0,2025-09-06 10:30:39.452582,2026-02-27 13:57:39.452582,2025-05-05 01:47:39.452582,Live,0.5x,True,True,True,False,3.0,True
6533,6928,Fox News,Comedy,Tablet,Cellular,234,HD,720P,14.0,2025-04-16 17:40:39.452582,2026-02-03 13:38:39.452582,2025-05-18 03:37:39.452582,Live,0.5x,False,False,False,True,4.0,True
6534,7393,Espn,Sports,Tablet,Guest WiFi,93,HD,720P,2.0,2025-11-01 15:11:39.452582,2025-03-28 03:36:39.452582,2025-06-13 22:48:39.452582,Recorded,1x,True,True,False,True,4.0,True
6535,4718,Cnn,News,Set-Top Box,Guest WiFi,7,HD,480P,1.0,2025-12-01 14:08:39.452582,2025-12-07 11:11:39.452582,2025-08-28 22:26:39.452582,Recorded,0.5x,True,False,True,False,3.0,True
6536,6818,Fox News,Sports,Laptop,Guest WiFi,37,SD,720P,2.0,2026-02-13 07:22:39.452582,2026-01-04 08:49:39.452582,2026-03-04 08:55:39.452582,On-Demand,1.5x,True,False,True,False,2.0,True
6537,6308,Fox News,News,Set-Top Box,Home WiFi,97,4K,1080P,14.0,2025-12-29 05:58:39.452582,2025-03-23 19:31:39.452582,2025-05-26 09:28:39.452582,Recorded,1.5x,False,False,True,True,2.0,False
6538,8540,Local Channel,Sports,Mobile App,Mobile Network,235,HD,2160P,10.0,2025-04-27 20:34:39.452582,2025-09-24 08:25:39.452582,2025-11-14 02:23:39.452582,Recorded,1.5x,False,False,True,False,3.0,True
6539,10247,Amc,Drama,Smart Tv,Guest WiFi,218,HD,2160P,5.0,2025-06-21 10:02:39.452582,2026-01-18 16:29:39.452582,2025-05-14 07:46:39.452582,On-Demand,2x,False,False,True,False,3.0,False
6540,11791,Espn,Documentary,Tablet,Cellular,111,SD,480P,1.0,2025-04-12 17:04:39.452582,2025-04-27 04:17:39.452582,2025-07-03 16:35:39.452582,Recorded,1x,True,False,False,False,3.0,False
6541,3575,Abc,Movie,Laptop,Cellular,100,4K,720P,3.0,2025-03-18 20:20:39.452582,2025-05-13 21:11:39.452582,2025-03-28 15:34:39.452582,On-Demand,1.5x,False,True,False,False,3.0,True
6542,8120,Netflix,Thriller,Smart Tv,Cellular,210,4K,1080P,1.0,2025-06-26 20:03:39.452582,2025-04-15 10:15:39.452582,2025-10-08 05:13:39.452582,Live,1.5x,False,False,False,True,4.0,True
6543,10074,Cbs,Comedy,Tablet,Guest WiFi,38,4K,1080P,11.0,2025-11-08 11:59:39.452582,2025-07-18 00:37:39.452582,2025-05-23 15:42:39.452582,Recorded,1x,True,True,True,True,3.0,True
6544,6718,Nbc,Drama,Tablet,Cellular,70,4K,720P,13.0,2025-11-01 16:49:39.452582,2025-04-09 17:23:39.452582,2026-01-29 10:23:39.452582,On-Demand,1.5x,False,False,False,True,1.0,True
6545,3120,Amc,Animation,Set-Top Box,Home WiFi,227,HD,2160P,14.0,2025-10-02 15:59:39.452582,2026-02-04 04:48:39.452582,2026-02-12 15:44:39.452582,Recorded,2x,True,False,False,False,1.0,False
6546,11340,Netflix,Sports,Set-Top Box,Home WiFi,105,SD,720P,14.0,2025-12-31 02:38:39.452582,2025-12-27 19:36:39.452582,2025-07-05 12:43:39.452582,Live,0.5x,True,False,True,True,3.0,False
6547,6727,Abc,Thriller,Tablet,Mobile Network,66,4K,720P,0.0,2025-05-05 15:31:39.452582,2025-12-27 11:55:39.452582,2026-03-01 18:13:39.452582,Live,2x,True,True,True,True,5.0,True
6548,8092,Cnn,Movie,Smart Tv,Guest WiFi,118,SD,1080P,3.0,2025-08-13 17:25:39.452582,2025-05-21 11:52:39.452582,2025-09-20 05:56:39.452582,Recorded,1x,False,True,False,False,3.0,True
6549,12397,Discovery Channel,Thriller,Smart Tv,Cellular,116,HD,2160P,3.0,2025-05-25 16:06:39.452582,2025-08-28 00:40:39.452582,2026-03-10 02:20:39.452582,Recorded,2x,True,True,True,False,4.0,False
6550,5875,Fox News,Comedy,Tablet,Guest WiFi,191,4K,2160P,12.0,2026-01-08 12:17:39.452582,2025-06-17 03:04:39.452582,2025-06-17 15:36:39.452582,Recorded,1x,False,False,False,True,5.0,True
6551,5509,Espn,Series,Mobile App,Cellular,88,SD,720P,10.0,2025-03-23 22:25:39.452582,2025-08-19 17:26:39.452582,2026-02-23 07:05:39.452582,Recorded,2x,False,False,True,False,4.0,False
6552,7916,Espn,Animation,Mobile App,Home WiFi,207,4K,2160P,14.0,2025-08-02 20:00:39.452582,2026-02-07 07:33:39.452582,2026-02-02 21:36:39.452582,Recorded,1.5x,True,False,False,True,2.0,True
6553,2488,Amc,Documentary,Smart Tv,Home WiFi,39,SD,480P,14.0,2025-12-16 01:28:39.452582,2025-11-22 09:29:39.452582,2025-08-15 07:24:39.452582,Recorded,1x,False,True,False,False,4.0,True
6554,3938,Local Channel,Drama,Smart Tv,Guest WiFi,233,4K,2160P,12.0,2026-01-09 21:51:39.452582,2025-10-14 18:28:39.452582,2025-10-02 11:51:39.452582,Live,0.5x,False,True,True,False,4.0,False
6555,12890,Amc,Thriller,Smart Tv,Home WiFi,67,4K,2160P,11.0,2025-04-30 11:49:39.452582,2025-06-05 04:51:39.452582,2025-09-13 13:22:39.452582,On-Demand,0.5x,True,False,False,False,3.0,False
6556,12324,Amc,Documentary,Tablet,Home WiFi,137,4K,2160P,6.0,2025-06-18 09:38:39.452582,2025-11-03 07:37:39.452582,2025-04-30 08:29:39.452582,On-Demand,1x,True,False,True,True,2.0,False
6557,7997,Local Channel,Comedy,Set-Top Box,Guest WiFi,114,SD,480P,2.0,2026-01-08 13:27:39.452582,2025-07-18 10:49:39.452582,2025-05-21 12:43:39.452582,On-Demand,1.5x,False,True,False,True,5.0,False
6558,4661,Disney+,Series,Laptop,Mobile Network,211,HD,480P,14.0,2025-06-25 20:46:39.452582,2026-02-25 13:01:39.452582,2025-06-14 21:41:39.452582,Live,1x,False,True,True,False,3.0,False
6559,1371,Hgtv,Reality Tv,Mobile App,Mobile Network,13,HD,480P,6.0,2025-06-08 21:56:39.452582,2025-03-22 16:46:39.452582,2025-05-01 18:55:39.452582,On-Demand,2x,False,True,False,True,1.0,False
6560,12426,Local Channel,Drama,Set-Top Box,Cellular,112,4K,2160P,14.0,2026-01-07 20:34:39.452582,2025-11-18 19:27:39.452582,2025-10-23 20:18:39.452582,On-Demand,0.5x,False,True,True,True,5.0,True
6561,2314,Fox News,Sports,Mobile App,Cellular,22,SD,1080P,8.0,2025-11-22 20:52:39.452582,2025-08-31 04:30:39.452582,2025-10-01 22:04:39.452582,Recorded,1.5x,False,True,True,True,5.0,False
6562,8237,Hbo,News,Smart Tv,Home WiFi,212,4K,1080P,7.0,2026-01-23 15:28:39.452582,2025-07-07 16:24:39.452582,2025-03-21 12:24:39.452582,Live,1.5x,True,False,True,True,5.0,True
6563,1473,Disney+,Series,Laptop,Mobile Network,219,SD,2160P,15.0,2025-07-08 18:23:39.452582,2025-07-13 14:46:39.452582,2025-08-18 02:11:39.452582,Recorded,2x,True,False,False,True,3.0,True
6564,3528,Discovery Channel,Animation,Set-Top Box,Mobile Network,171,SD,2160P,9.0,2026-02-28 11:01:39.452582,2025-11-01 19:20:39.452582,2026-02-03 06:46:39.452582,Recorded,2x,True,False,False,True,1.0,False
6565,5643,Showtime,Animation,Laptop,Cellular,130,4K,480P,0.0,2026-01-16 04:35:39.452582,2025-11-10 21:32:39.452582,2025-06-27 09:48:39.452582,Live,1.5x,True,False,True,True,1.0,True
6566,7672,Disney+,Reality Tv,Smart Tv,Home WiFi,48,4K,1080P,8.0,2025-06-26 07:41:39.452582,2025-11-23 06:23:39.452582,2025-06-30 23:22:39.452582,Live,2x,True,True,False,False,5.0,False
6567,9983,Hbo,Documentary,Smart Tv,Cellular,90,SD,720P,1.0,2025-04-29 03:42:39.452582,2026-01-02 09:12:39.452582,2025-04-09 22:25:39.452582,On-Demand,0.5x,True,False,True,True,1.0,True
6568,9438,Discovery Channel,Animation,Set-Top Box,Cellular,201,4K,2160P,0.0,2025-08-10 09:51:39.452582,2025-12-04 19:01:39.452582,2025-12-12 06:17:39.452582,On-Demand,1x,True,True,False,True,3.0,False
6569,11161,Hgtv,News,Laptop,Home WiFi,166,HD,1080P,13.0,2025-05-17 22:18:39.452582,2025-11-29 17:10:39.452582,2025-09-22 06:54:39.452582,Live,0.5x,False,True,False,False,3.0,False
6570,1890,Netflix,News,Laptop,Cellular,200,SD,1080P,5.0,2025-05-10 08:43:39.452582,2025-08-11 06:01:39.452582,2025-08-02 04:58:39.452582,Live,1.5x,True,False,True,True,2.0,True
6571,4180,Discovery Channel,Sports,Tablet,Guest WiFi,120,HD,480P,11.0,2025-07-10 00:00:39.452582,2025-10-26 17:23:39.452582,2025-06-27 07:00:39.452582,On-Demand,2x,True,True,True,True,4.0,False
6572,7398,Netflix,Drama,Mobile App,Mobile Network,237,4K,720P,11.0,2025-08-18 16:18:39.452582,2025-10-19 04:11:39.452582,2025-07-07 23:16:39.452582,Live,1x,True,True,False,True,2.0,False
6573,10850,Disney+,Movie,Smart Tv,Home WiFi,217,HD,480P,4.0,2026-01-25 07:18:39.452582,2025-09-08 21:30:39.452582,2025-11-18 10:56:39.452582,On-Demand,1.5x,False,False,False,False,1.0,False
6574,4540,Disney+,Thriller,Set-Top Box,Mobile Network,33,HD,480P,12.0,2025-12-09 13:05:39.452582,2025-10-07 15:42:39.452582,2025-12-08 03:03:39.452582,Recorded,0.5x,True,True,True,False,1.0,True
6575,7086,Showtime,Sports,Tablet,Mobile Network,27,SD,2160P,0.0,2025-12-03 21:03:39.452582,2025-07-19 10:04:39.452582,2026-02-14 22:18:39.452582,Live,1x,False,True,True,True,5.0,True
6576,8188,Showtime,Documentary,Mobile App,Mobile Network,66,4K,2160P,15.0,2025-09-24 04:43:39.452582,2025-11-21 22:08:39.452582,2026-02-16 13:42:39.452582,Recorded,1x,False,False,False,False,2.0,False
6577,5289,Nbc,News,Laptop,Cellular,155,4K,2160P,5.0,2025-09-30 23:43:39.452582,2026-01-19 10:41:39.452582,2025-07-24 16:41:39.452582,Recorded,0.5x,False,True,False,False,4.0,False
6578,12317,Hgtv,News,Laptop,Cellular,42,4K,720P,11.0,2025-10-20 08:38:39.452582,2025-03-17 13:26:39.452582,2026-02-24 01:23:39.452582,Recorded,2x,True,False,False,True,5.0,True
6579,10429,Hgtv,Talk Show,Mobile App,Guest WiFi,34,HD,720P,3.0,2026-02-12 00:32:39.452582,2025-08-06 04:27:39.452582,2025-05-01 17:26:39.452582,On-Demand,1x,True,True,False,True,3.0,False
6580,7905,Hgtv,Comedy,Set-Top Box,Home WiFi,103,SD,1080P,6.0,2025-03-13 23:19:39.452582,2025-07-21 07:34:39.452582,2026-01-07 07:00:39.452582,Recorded,1.5x,True,True,False,False,1.0,True
6581,10283,Amc,Animation,Mobile App,Mobile Network,115,4K,1080P,6.0,2025-07-30 23:07:39.452582,2026-02-27 02:50:39.452582,2026-02-08 20:37:39.452582,Recorded,0.5x,False,True,True,False,4.0,True
6582,1213,Amc,Drama,Laptop,Guest WiFi,39,SD,720P,4.0,2025-10-10 04:51:39.452582,2025-09-25 02:34:39.452582,2026-02-08 07:40:39.452582,On-Demand,2x,False,False,False,False,1.0,True
6583,10158,Hgtv,Sports,Mobile App,Guest WiFi,29,HD,480P,7.0,2025-11-23 07:30:39.452582,2025-03-14 11:03:39.452582,2025-12-05 08:43:39.452582,Recorded,1.5x,True,False,True,True,3.0,False
6584,10459,Amc,Sports,Set-Top Box,Mobile Network,166,SD,1080P,0.0,2025-09-27 14:45:39.452582,2025-07-17 15:53:39.452582,2025-08-22 11:21:39.452582,Recorded,0.5x,False,False,True,True,3.0,True
6585,12010,Hbo,Sports,Set-Top Box,Guest WiFi,135,4K,480P,12.0,2025-10-02 22:21:39.452582,2025-05-29 23:43:39.452582,2025-03-13 19:49:39.452582,Live,2x,True,False,False,True,5.0,False
6586,4109,Amc,News,Set-Top Box,Cellular,55,4K,1080P,1.0,2025-07-13 00:41:39.452582,2026-01-22 02:42:39.452582,2025-06-29 12:57:39.452582,Live,2x,True,False,True,False,2.0,True
6587,5209,Discovery Channel,Sports,Mobile App,Cellular,218,HD,2160P,3.0,2025-05-04 00:16:39.452582,2026-01-25 01:30:39.452582,2026-01-04 12:35:39.452582,Recorded,0.5x,True,False,False,True,2.0,True
6588,6220,Disney+,Thriller,Laptop,Home WiFi,237,SD,480P,4.0,2025-04-29 17:59:39.452582,2025-04-09 09:53:39.452582,2025-09-21 17:25:39.452582,Live,0.5x,True,False,False,True,1.0,False
6589,12196,Local Channel,Series,Mobile App,Cellular,56,4K,1080P,1.0,2025-04-29 21:07:39.452582,2026-01-31 20:40:39.452582,2026-01-02 08:24:39.452582,Recorded,1.5x,False,True,True,True,3.0,False
6590,10224,Cnn,Talk Show,Tablet,Cellular,231,SD,720P,1.0,2025-06-17 19:51:39.452582,2025-08-14 03:03:39.452582,2025-12-19 07:29:39.452582,Recorded,1.5x,False,False,True,True,5.0,True
6591,6523,Espn,Talk Show,Smart Tv,Home WiFi,190,4K,480P,1.0,2025-09-17 17:09:39.452582,2026-02-18 09:40:39.452582,2025-05-07 05:56:39.452582,Recorded,1x,False,False,True,False,5.0,True
6592,10616,Showtime,Sports,Smart Tv,Cellular,103,SD,720P,14.0,2026-03-01 20:32:39.452582,2026-01-31 05:27:39.452582,2025-04-15 15:25:39.452582,On-Demand,1.5x,False,False,False,True,4.0,False
6593,7950,Hbo,Sports,Set-Top Box,Guest WiFi,121,HD,1080P,6.0,2025-06-04 01:46:39.452582,2025-09-15 17:15:39.452582,2025-08-18 13:03:39.452582,On-Demand,1x,True,False,False,True,3.0,False
6594,1721,Hbo,Documentary,Laptop,Mobile Network,131,HD,720P,13.0,2025-06-10 22:47:39.452582,2025-07-31 19:46:39.452582,2025-09-18 11:36:39.452582,On-Demand,2x,False,True,True,False,1.0,False
6595,5324,Hbo,Sports,Smart Tv,Mobile Network,203,HD,720P,10.0,2025-03-21 00:41:39.452582,2025-12-20 06:54:39.452582,2025-07-29 12:45:39.452582,Live,2x,False,False,False,False,3.0,False
6596,4019,Disney+,Drama,Tablet,Guest WiFi,234,4K,1080P,8.0,2025-08-20 04:27:39.452582,2026-01-17 09:12:39.452582,2025-03-16 15:03:39.452582,Recorded,0.5x,True,False,False,True,4.0,True
6597,4531,Fox News,Reality Tv,Smart Tv,Home WiFi,141,SD,480P,2.0,2025-06-13 06:32:39.452582,2025-06-02 21:42:39.452582,2026-02-01 14:02:39.452582,Live,2x,True,True,False,False,1.0,True
6598,3129,Espn,Reality Tv,Smart Tv,Guest WiFi,171,HD,480P,13.0,2025-12-07 00:36:39.452582,2025-05-10 09:34:39.452582,2025-08-06 13:11:39.452582,Live,1x,True,True,False,True,3.0,True
6599,1645,Showtime,Thriller,Smart Tv,Home WiFi,121,4K,480P,11.0,2025-04-20 17:34:39.452582,2025-04-07 20:31:39.452582,2025-05-25 09:05:39.452582,On-Demand,1.5x,False,True,True,True,1.0,True
6600,6894,Disney+,Series,Tablet,Guest WiFi,33,4K,480P,14.0,2025-04-03 18:38:39.452582,2025-08-29 01:09:39.452582,2026-03-05 06:20:39.452582,Recorded,1x,False,True,False,False,5.0,True
6601,8832,Fox News,Comedy,Set-Top Box,Cellular,52,HD,720P,4.0,2026-01-12 04:36:39.452582,2025-04-04 19:32:39.452582,2025-12-24 19:23:39.452582,On-Demand,2x,False,False,True,True,5.0,True
6602,1600,Cbs,Animation,Set-Top Box,Mobile Network,79,HD,1080P,9.0,2025-08-04 21:26:39.452582,2025-10-31 17:57:39.452582,2025-05-19 20:30:39.452582,Live,2x,False,False,False,False,2.0,True
6603,6704,Abc,Documentary,Tablet,Mobile Network,183,SD,2160P,2.0,2025-04-19 03:02:39.452582,2025-04-23 19:49:39.452582,2025-04-06 00:39:39.452582,On-Demand,2x,False,False,True,False,1.0,True
6604,3678,Amc,Reality Tv,Smart Tv,Mobile Network,55,HD,720P,1.0,2025-06-21 16:15:39.452582,2025-07-07 21:53:39.452582,2025-12-12 17:29:39.452582,Recorded,1.5x,False,True,False,False,1.0,False
6605,1099,Discovery Channel,Talk Show,Laptop,Mobile Network,111,HD,720P,15.0,2026-02-12 22:49:39.452582,2025-10-27 08:14:39.452582,2025-12-08 05:11:39.452582,Recorded,1.5x,False,True,True,True,5.0,False
6606,10979,Disney+,Animation,Laptop,Guest WiFi,89,4K,720P,12.0,2025-06-15 05:57:39.452582,2026-02-23 19:20:39.452582,2025-04-07 08:17:39.452582,Live,2x,True,False,False,True,2.0,False
6607,10911,Discovery Channel,Series,Mobile App,Mobile Network,98,4K,2160P,7.0,2025-10-04 17:55:39.452582,2026-01-09 20:36:39.452582,2025-07-25 16:10:39.452582,Live,2x,True,False,False,False,4.0,True
6608,1381,Espn,Movie,Tablet,Home WiFi,57,4K,720P,13.0,2025-08-13 21:03:39.452582,2026-02-22 00:35:39.452582,2025-04-19 11:09:39.452582,Recorded,0.5x,False,False,False,False,3.0,False
6609,9475,Hgtv,Sports,Mobile App,Guest WiFi,121,HD,2160P,10.0,2025-03-26 18:32:39.452582,2025-11-15 01:14:39.452582,2026-01-24 10:18:39.452582,Recorded,1x,True,False,False,True,2.0,False
6610,3632,Hbo,Animation,Mobile App,Home WiFi,157,HD,720P,0.0,2026-02-27 20:00:39.452582,2025-06-12 15:32:39.452582,2025-11-03 14:45:39.452582,Live,0.5x,False,False,True,True,3.0,False
6611,3376,Netflix,Reality Tv,Laptop,Mobile Network,183,SD,720P,6.0,2025-07-08 08:32:39.452582,2025-12-16 09:36:39.452582,2025-10-14 06:14:39.452582,Live,1x,False,True,True,True,3.0,False
6612,3617,Fox News,News,Mobile App,Cellular,58,SD,480P,15.0,2025-05-01 14:50:39.452582,2026-02-16 04:37:39.452582,2025-07-07 06:21:39.452582,On-Demand,2x,True,False,True,True,3.0,True
6613,3590,Espn,Documentary,Laptop,Mobile Network,205,SD,2160P,5.0,2026-02-21 16:01:39.452582,2025-10-04 06:39:39.452582,2026-02-08 01:30:39.452582,Recorded,0.5x,False,False,True,False,1.0,True
6614,8140,Espn,Animation,Smart Tv,Cellular,79,SD,1080P,14.0,2025-05-27 22:03:39.452582,2025-10-06 23:11:39.452582,2025-04-03 21:49:39.452582,Recorded,0.5x,True,False,False,True,5.0,True
6615,4424,Discovery Channel,Thriller,Smart Tv,Guest WiFi,70,HD,720P,4.0,2025-09-26 09:41:39.452582,2025-06-10 03:26:39.452582,2025-04-12 03:34:39.452582,Live,1x,False,True,False,True,4.0,True
6616,12785,Espn,Series,Mobile App,Mobile Network,188,SD,1080P,14.0,2026-03-10 12:01:39.452582,2026-02-05 07:08:39.452582,2025-09-27 07:04:39.452582,Live,1x,True,False,True,False,3.0,False
6617,3634,Fox News,Series,Laptop,Cellular,199,4K,1080P,10.0,2026-01-25 00:21:39.452582,2025-07-11 04:03:39.452582,2025-06-22 11:59:39.452582,Live,1x,True,False,False,False,3.0,True
6618,5571,Hgtv,Animation,Set-Top Box,Mobile Network,79,SD,480P,1.0,2025-08-27 19:30:39.452582,2025-03-19 22:43:39.452582,2025-12-06 05:53:39.452582,Recorded,0.5x,False,False,True,False,3.0,False
